sid,s1,s2,s3,s4,s5,s6,s7,s8,id1,id2,id3,id4,id5,id6,id7,id8,response,selected_id,hide_preHist,show_dist,worker_qansII,response_time,sequence_pos,stay_time,pastPfrm1,pastPfrm2,pastPfrm3,pastPfrm4,pastPfrm5,pastPfrm6,pastPfrm7,pastPfrm8
da45d7c2-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Male,Female,Male,Female,Male,Female,59,88,58,78,57,73,27,2,6,73,Yes,0,2,2019-03-22 22:11:07.543766,8,0:00:26.454451,0,0,0,0,0,0,0,0
da45d7c2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Male,Female,Male,Female,40,68,27,8,40,56,17,35,6,56,Yes,0,1,2019-03-22 22:11:45.133468,9,0:00:36.049767,0,0,0,0,0,0,0,0
da45d7c2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Male,Female,Male,Female,29,52,17,62,23,11,59,85,5,23,Yes,0,2,2019-03-22 22:12:16.385053,10,0:00:29.715651,0,0,0,0,0,0,0,0
da45d7c2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Male,Female,Male,Female,53,64,97,18,94,51,106,21,1,53,Yes,0,3,2019-03-22 22:12:49.800918,11,0:00:31.680970,0,0,0,0,0,0,0,0
daa4a572-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Male,Female,Male,Female,Male,Female,97,27,53,35,45,18,30,18,,,,,,,0,,0,0,0,0,0,0,0,0
daa4a572-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Male,Female,Male,Female,Male,Female,15,56,37,56,43,69,32,74,,,,,,,1,,0,0,0,0,0,0,0,0
daa4a572-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Male,Female,Male,Female,Male,Female,79,79,53,9,57,56,10,20,,,,,,,2,,0,0,0,0,0,0,0,0
daa4a572-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Male,Female,Male,Female,45,81,102,26,95,65,57,5,,,,,,,3,,0,0,0,0,0,0,0,0
daa4a572-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Male,Female,Male,Female,24,80,23,68,98,86,99,8,,,,,,,4,,0,0,0,0,0,0,0,0
daa4a572-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Male,Female,Male,Female,23,85,58,2,48,35,27,11,,,,,,,5,,0,0,0,0,0,0,0,0
daa4a572-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Male,Female,Male,Female,Male,Female,8,39,34,75,10,74,57,75,,,,,,,6,,0,0,0,0,0,0,0,0
daa4a572-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Male,Female,Male,Female,Male,Female,97,99,106,73,45,18,49,4,,,,,,,7,,0,0,0,0,0,0,0,0
daa4a572-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Male,Female,Male,Female,Male,Female,6,53,12,62,87,8,104,35,,,,,,,8,,0,0,0,0,0,0,0,0
daa4a572-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Male,Female,Male,Female,53,84,47,56,12,83,59,75,,,,,,,9,,0,0,0,0,0,0,0,0
daa4a572-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Male,Female,Male,Female,104,83,31,70,106,2,24,9,,,,,,,10,,0,0,0,0,0,0,0,0
daa4a572-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Male,Female,Male,Female,31,7,23,56,27,72,97,74,,,,,,,11,,0,0,0,0,0,0,0,0
da9e5fd2-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Male,Female,Female,Female,Female,Female,104,10,27,21,1404,1404,1404,1404,,,,,,,0,,0,0,0,0,-1,-1,-1,-1
da9e5fd2-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Male,Female,Female,Female,Female,Female,13,7,22,86,1404,1404,1404,1404,,,,,,,1,,0,0,0,0,-1,-1,-1,-1
da9e5fd2-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Male,Female,Female,Female,Female,Female,5,15,59,7,1404,1404,1404,1404,,,,,,,2,,0,0,0,0,-1,-1,-1,-1
da9e5fd2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Female,Female,Female,Female,103,75,101,5,1404,1404,1404,1404,,,,,,,3,,0,0,0,0,-1,-1,-1,-1
da9e5fd2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Female,Female,Female,Female,14,73,37,67,1404,1404,1404,1404,,,,,,,4,,0,0,0,0,-1,-1,-1,-1
da9e5fd2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Female,Female,Female,Female,40,72,93,55,1404,1404,1404,1404,,,,,,,5,,0,0,0,0,-1,-1,-1,-1
da9e5fd2-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Male,Female,Female,Female,Female,Female,18,5,48,8,1404,1404,1404,1404,,,,,,,6,,0,0,0,0,-1,-1,-1,-1
da9e5fd2-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Male,Female,Female,Female,Female,Female,23,12,48,15,1404,1404,1404,1404,,,,,,,7,,0,0,0,0,-1,-1,-1,-1
da9e5fd2-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Male,Female,Female,Female,Female,Female,101,48,24,5,1404,1404,1404,1404,,,,,,,8,,0,0,0,0,-1,-1,-1,-1
da9e5fd2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Female,Female,Female,Female,90,77,57,56,1404,1404,1404,1404,,,,,,,9,,0,0,0,0,-1,-1,-1,-1
da9e5fd2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Female,Female,Female,Female,38,13,87,50,1404,1404,1404,1404,,,,,,,10,,0,0,0,0,-1,-1,-1,-1
da9e5fd2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Female,Female,Female,Female,95,83,99,61,1404,1404,1404,1404,,,,,,,11,,0,0,0,0,-1,-1,-1,-1
de765312-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,64,76,1404,1404,1404,1404,1404,1404,1,64,Yes,1,3,2019-03-22 22:07:10.641785,0,0:00:23.464715,0,0,-1,-1,-1,-1,-1,-1
de765312-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,19,78,1404,1404,1404,1404,1404,1404,2,78,Yes,1,1,2019-03-22 22:07:28.786524,1,0:00:15.084066,0,0,-1,-1,-1,-1,-1,-1
de765312-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,48,21,1404,1404,1404,1404,1404,1404,1,48,Yes,1,2,2019-03-22 22:07:43.844837,2,0:00:12.847940,0,0,-1,-1,-1,-1,-1,-1
de765312-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,23,15,1404,1404,1404,1404,1404,1404,1,23,Yes,1,2,2019-03-22 22:07:55.900211,3,0:00:10.090507,0,0,-1,-1,-1,-1,-1,-1
de765312-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,17,35,1404,1404,1404,1404,1404,1404,2,35,Yes,1,2,2019-03-22 22:08:08.658210,4,0:00:10.940185,0,0,-1,-1,-1,-1,-1,-1
de765312-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,43,85,1404,1404,1404,1404,1404,1404,1,43,Yes,1,2,2019-03-22 22:08:22.158236,5,0:00:11.910175,0,0,-1,-1,-1,-1,-1,-1
de765312-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,34,28,1404,1404,1404,1404,1404,1404,2,28,Yes,1,1,2019-03-22 22:08:37.145751,6,0:00:08.043207,0,0,-1,-1,-1,-1,-1,-1
de765312-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,17,96,1404,1404,1404,1404,1404,1404,2,96,Yes,1,3,2019-03-22 22:08:47.226450,7,0:00:08.434161,0,0,-1,-1,-1,-1,-1,-1
de765312-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,59,34,1404,1404,1404,1404,1404,1404,1,59,Yes,1,2,2019-03-22 22:08:59.471396,8,0:00:10.361660,0,0,-1,-1,-1,-1,-1,-1
de765312-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,1,46,1404,1404,1404,1404,1404,1404,2,46,Yes,1,3,2019-03-22 22:09:09.338868,9,0:00:08.153460,0,0,-1,-1,-1,-1,-1,-1
de765312-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,12,96,1404,1404,1404,1404,1404,1404,1,12,Yes,1,2,2019-03-22 22:09:20.266744,10,0:00:09.035368,0,0,-1,-1,-1,-1,-1,-1
de765312-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,32,66,1404,1404,1404,1404,1404,1404,1,32,Yes,1,2,2019-03-22 22:09:33.564309,11,0:00:11.321190,0,0,-1,-1,-1,-1,-1,-1
df76ce54-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,24,106,1404,1404,1404,1404,1404,1404,2,106,No,0,2,2019-03-22 22:03:00.440648,0,0:00:18.107438,3,3,-1,-1,-1,-1,-1,-1
df76ce54-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,94,47,1404,1404,1404,1404,1404,1404,2,47,No,0,3,2019-03-22 22:03:09.575727,1,0:00:07.815142,3,4,-1,-1,-1,-1,-1,-1
df76ce54-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,38,18,1404,1404,1404,1404,1404,1404,2,18,No,0,1,2019-03-22 22:03:19.597310,2,0:00:07.903010,3,4,-1,-1,-1,-1,-1,-1
df76ce54-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,48,85,1404,1404,1404,1404,1404,1404,2,85,No,0,1,2019-03-22 22:03:28.316409,3,0:00:06.634950,2,4,-1,-1,-1,-1,-1,-1
df76ce54-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,1,39,1404,1404,1404,1404,1404,1404,2,39,No,0,4,2019-03-22 22:03:37.872648,4,0:00:07.578990,3,4,-1,-1,-1,-1,-1,-1
df76ce54-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,53,79,1404,1404,1404,1404,1404,1404,1,53,No,0,3,2019-03-22 22:03:45.694765,5,0:00:06.114317,4,3,-1,-1,-1,-1,-1,-1
df76ce54-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,106,12,1404,1404,1404,1404,1404,1404,1,106,No,0,2,2019-03-22 22:03:53.792641,6,0:00:06.878121,3,2,-1,-1,-1,-1,-1,-1
df76ce54-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,100,35,1404,1404,1404,1404,1404,1404,2,35,No,0,2,2019-03-22 22:04:04.806527,7,0:00:09.642179,0,0,-1,-1,-1,-1,-1,-1
df76ce54-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,7,73,1404,1404,1404,1404,1404,1404,1,7,No,0,1,2019-03-22 22:04:11.701107,8,0:00:05.617695,3,2,-1,-1,-1,-1,-1,-1
df76ce54-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,53,51,1404,1404,1404,1404,1404,1404,1,53,No,0,3,2019-03-22 22:04:19.695628,9,0:00:06.111839,4,2,-1,-1,-1,-1,-1,-1
df76ce54-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,46,20,1404,1404,1404,1404,1404,1404,1,46,No,0,3,2019-03-22 22:04:28.177831,10,0:00:06.581139,3,3,-1,-1,-1,-1,-1,-1
df76ce54-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,49,28,1404,1404,1404,1404,1404,1404,2,28,No,0,1,2019-03-22 22:04:39.594715,11,0:00:09.267504,2,2,-1,-1,-1,-1,-1,-1
e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,40,21,1404,1404,1404,1404,1404,1404,2,21,Yes,1,1,2019-03-22 22:05:26.094077,0,0:00:25.035667,0,0,-1,-1,-1,-1,-1,-1
e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,97,70,1404,1404,1404,1404,1404,1404,2,70,Yes,1,0,2019-03-22 22:05:44.250821,1,0:00:15.765850,0,0,-1,-1,-1,-1,-1,-1
e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,30,22,1404,1404,1404,1404,1404,1404,2,22,Yes,1,2,2019-03-22 22:05:56.318946,2,0:00:10.341126,0,0,-1,-1,-1,-1,-1,-1
e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,47,15,1404,1404,1404,1404,1404,1404,1,47,Yes,1,3,2019-03-22 22:06:08.466616,3,0:00:10.793470,0,0,-1,-1,-1,-1,-1,-1
e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,88,58,1404,1404,1404,1404,1404,1404,2,58,Yes,1,2,2019-03-22 22:06:21.855643,4,0:00:11.592645,0,0,-1,-1,-1,-1,-1,-1
e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,48,41,1404,1404,1404,1404,1404,1404,1,48,Yes,1,2,2019-03-22 22:06:33.687214,5,0:00:10.549400,0,0,-1,-1,-1,-1,-1,-1
e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,39,65,1404,1404,1404,1404,1404,1404,2,65,Yes,1,3,2019-03-22 22:06:46.808368,6,0:00:10.342126,0,0,-1,-1,-1,-1,-1,-1
e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,105,5,1404,1404,1404,1404,1404,1404,2,5,Yes,1,0,2019-03-22 22:06:57.710225,7,0:00:09.597309,0,0,-1,-1,-1,-1,-1,-1
e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,86,85,1404,1404,1404,1404,1404,1404,1,86,Yes,1,0,2019-03-22 22:07:06.538854,8,0:00:07.390372,0,0,-1,-1,-1,-1,-1,-1
e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,104,72,1404,1404,1404,1404,1404,1404,2,72,Yes,1,3,2019-03-22 22:07:15.474905,9,0:00:07.538127,0,0,-1,-1,-1,-1,-1,-1
e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,15,67,1404,1404,1404,1404,1404,1404,1,15,Yes,1,0,2019-03-22 22:07:23.708400,10,0:00:06.474949,0,0,-1,-1,-1,-1,-1,-1
e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,47,55,1404,1404,1404,1404,1404,1404,2,55,Yes,1,2,2019-03-22 22:07:33.144360,11,0:00:07.952762,0,0,-1,-1,-1,-1,-1,-1
e539a4f6-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,44,2,1404,1404,1404,1404,1404,1404,,,,,,,0,,0,0,-1,-1,-1,-1,-1,-1
e539a4f6-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,102,68,1404,1404,1404,1404,1404,1404,,,,,,,1,,0,0,-1,-1,-1,-1,-1,-1
e539a4f6-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,48,41,1404,1404,1404,1404,1404,1404,,,,,,,2,,0,0,-1,-1,-1,-1,-1,-1
e539a4f6-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,34,15,1404,1404,1404,1404,1404,1404,,,,,,,3,,0,0,-1,-1,-1,-1,-1,-1
e539a4f6-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,87,41,1404,1404,1404,1404,1404,1404,,,,,,,4,,0,0,-1,-1,-1,-1,-1,-1
e539a4f6-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,104,6,1404,1404,1404,1404,1404,1404,,,,,,,5,,0,0,-1,-1,-1,-1,-1,-1
e539a4f6-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,66,72,1404,1404,1404,1404,1404,1404,,,,,,,6,,0,0,-1,-1,-1,-1,-1,-1
e539a4f6-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,44,76,1404,1404,1404,1404,1404,1404,,,,,,,7,,0,0,-1,-1,-1,-1,-1,-1
e539a4f6-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,63,4,1404,1404,1404,1404,1404,1404,,,,,,,8,,0,0,-1,-1,-1,-1,-1,-1
e539a4f6-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,23,81,1404,1404,1404,1404,1404,1404,,,,,,,9,,0,0,-1,-1,-1,-1,-1,-1
e539a4f6-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,19,2,1404,1404,1404,1404,1404,1404,,,,,,,10,,0,0,-1,-1,-1,-1,-1,-1
e539a4f6-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,17,78,1404,1404,1404,1404,1404,1404,,,,,,,11,,0,0,-1,-1,-1,-1,-1,-1
e68b0660-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,3,14,1404,1404,1404,1404,1404,1404,1,3,Yes,1,1,2019-03-22 22:02:40.556628,0,0:00:12.576302,0,0,-1,-1,-1,-1,-1,-1
e68b0660-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,49,2,1404,1404,1404,1404,1404,1404,1,49,Yes,1,1,2019-03-22 22:02:48.713306,1,0:00:06.311210,0,0,-1,-1,-1,-1,-1,-1
e68b0660-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,50,65,1404,1404,1404,1404,1404,1404,2,65,Yes,1,3,2019-03-22 22:03:00.268741,2,0:00:09.779625,0,0,-1,-1,-1,-1,-1,-1
e68b0660-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,97,52,1404,1404,1404,1404,1404,1404,2,52,Yes,1,1,2019-03-22 22:03:08.121278,3,0:00:06.290972,0,0,-1,-1,-1,-1,-1,-1
e68b0660-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,22,43,1404,1404,1404,1404,1404,1404,2,43,Yes,1,2,2019-03-22 22:03:15.463561,4,0:00:06.082886,0,0,-1,-1,-1,-1,-1,-1
e68b0660-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,33,42,1404,1404,1404,1404,1404,1404,1,33,Yes,1,4,2019-03-22 22:03:23.238049,5,0:00:06.433754,0,0,-1,-1,-1,-1,-1,-1
e68b0660-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,43,74,1404,1404,1404,1404,1404,1404,1,43,Yes,1,2,2019-03-22 22:03:30.130987,6,0:00:05.500523,0,0,-1,-1,-1,-1,-1,-1
e68b0660-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,67,28,1404,1404,1404,1404,1404,1404,2,28,Yes,1,1,2019-03-22 22:03:37.056468,7,0:00:05.742493,0,0,-1,-1,-1,-1,-1,-1
e68b0660-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,19,63,1404,1404,1404,1404,1404,1404,2,63,Yes,1,0,2019-03-22 22:03:44.488023,8,0:00:06.134673,0,0,-1,-1,-1,-1,-1,-1
e68b0660-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,40,79,1404,1404,1404,1404,1404,1404,1,40,Yes,1,1,2019-03-22 22:03:51.933057,9,0:00:05.809576,0,0,-1,-1,-1,-1,-1,-1
e68b0660-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,73,84,1404,1404,1404,1404,1404,1404,1,73,Yes,1,2,2019-03-22 22:04:03.662437,10,0:00:10.310252,0,0,-1,-1,-1,-1,-1,-1
e68b0660-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,38,78,1404,1404,1404,1404,1404,1404,2,78,Yes,1,1,2019-03-22 22:04:10.724826,11,0:00:05.747543,0,0,-1,-1,-1,-1,-1,-1
e755c418-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Female,Female,Female,Female,6,51,41,55,1404,1404,1404,1404,,,,,,,0,,2,2,2,2,-1,-1,-1,-1
e755c418-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Female,Female,Female,Female,100,9,100,42,1404,1404,1404,1404,,,,,,,1,,0,0,0,0,-1,-1,-1,-1
e755c418-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Female,Female,Female,Female,90,11,59,2,1404,1404,1404,1404,,,,,,,2,,4,3,1,1,-1,-1,-1,-1
e755c418-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Male,Female,Female,Female,Female,Female,96,47,95,4,1404,1404,1404,1404,,,,,,,3,,3,4,0,1,-1,-1,-1,-1
e755c418-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Male,Female,Female,Female,Female,Female,8,39,100,35,1404,1404,1404,1404,,,,,,,4,,3,4,0,0,-1,-1,-1,-1
e755c418-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Female,Female,Female,Female,90,51,25,62,1404,1404,1404,1404,,,,,,,5,,4,2,0,1,-1,-1,-1,-1
e755c418-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Male,Female,Female,Female,Female,Female,45,24,25,36,1404,1404,1404,1404,,,,,,,6,,3,3,0,1,-1,-1,-1,-1
e755c418-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Female,Female,Female,Female,48,39,59,35,1404,1404,1404,1404,,,,,,,7,,2,4,1,0,-1,-1,-1,-1
e755c418-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Male,Female,Female,Female,Female,Female,20,20,105,56,1404,1404,1404,1404,,,,,,,8,,3,3,0,0,-1,-1,-1,-1
e755c418-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Male,Female,Female,Female,Female,Female,7,28,89,9,1404,1404,1404,1404,,,,,,,9,,3,2,0,0,-1,-1,-1,-1
e755c418-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Male,Female,Female,Female,Female,Female,38,52,34,42,1404,1404,1404,1404,,,,,,,10,,3,4,1,0,-1,-1,-1,-1
e755c418-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Male,Female,Female,Female,Female,Female,3,30,105,4,1404,1404,1404,1404,,,,,,,11,,3,2,0,1,-1,-1,-1,-1
e94513d2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,24,76,1404,1404,1404,1404,1404,1404,1,24,Yes,1,1,2019-03-22 22:08:49.646473,0,0:00:27.938386,3,4,-1,-1,-1,-1,-1,-1
e94513d2-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,45,54,1404,1404,1404,1404,1404,1404,2,54,Yes,1,1,2019-03-22 22:09:44.948252,1,0:00:11.910141,3,2,-1,-1,-1,-1,-1,-1
e94513d2-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,65,81,1404,1404,1404,1404,1404,1404,2,81,Yes,1,0,2019-03-22 22:10:01.439191,2,0:00:14.288399,3,3,-1,-1,-1,-1,-1,-1
e94513d2-4d17-11e9-9eb8-005056a4a701-126935,Male,Male,Female,Female,Female,Female,Female,Female,106,47,1404,1404,1404,1404,1404,1404,2,47,Yes,1,3,2019-03-22 22:10:14.598948,3,0:00:11.344970,3,4,-1,-1,-1,-1,-1,-1
e94513d2-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,65,5,1404,1404,1404,1404,1404,1404,2,5,Yes,1,0,2019-03-22 22:10:24.786543,4,0:00:08.429607,3,4,-1,-1,-1,-1,-1,-1
e94513d2-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,11,50,1404,1404,1404,1404,1404,1404,2,50,Yes,1,1,2019-03-22 22:10:33.471801,5,0:00:06.981925,3,2,-1,-1,-1,-1,-1,-1
e94513d2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,49,26,1404,1404,1404,1404,1404,1404,2,26,Yes,1,1,2019-03-22 22:10:44.781238,6,0:00:09.547466,2,2,-1,-1,-1,-1,-1,-1
e94513d2-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,1,83,1404,1404,1404,1404,1404,1404,2,83,Yes,1,1,2019-03-22 22:10:54.420439,7,0:00:07.714229,3,3,-1,-1,-1,-1,-1,-1
e94513d2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,53,83,1404,1404,1404,1404,1404,1404,2,83,Yes,1,1,2019-03-22 22:11:05.199147,8,0:00:08.588637,4,3,-1,-1,-1,-1,-1,-1
e94513d2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,102,85,1404,1404,1404,1404,1404,1404,2,85,Yes,1,1,2019-03-22 22:11:15.996955,9,0:00:08.843387,2,4,-1,-1,-1,-1,-1,-1
e94513d2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,89,35,1404,1404,1404,1404,1404,1404,2,35,Yes,1,2,2019-03-22 22:11:28.292232,10,0:00:10.387603,0,0,-1,-1,-1,-1,-1,-1
e94513d2-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,47,84,1404,1404,1404,1404,1404,1404,2,84,Yes,1,1,2019-03-22 22:11:41.680099,11,0:00:11.621196,4,2,-1,-1,-1,-1,-1,-1
e9d2817c-4d17-11e9-9eb8-005056a4a701-126935,Female,Female,Female,Female,Female,Female,Female,Female,1,71,1404,1404,1404,1404,1404,1404,,,,,,,0,,3,3,-1,-1,-1,-1,-1,-1
e9d2817c-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,53,63,1404,1404,1404,1404,1404,1404,,,,,,,1,,4,2,-1,-1,-1,-1,-1,-1
e9d2817c-4d17-11e9-9eb8-005056a4a701-126935,Male,Female,Female,Female,Female,Female,Female,Female,102,72,1404,1404,1404,1404,1404,1404,,,,,,,2,,2,2,-1,-1,-1,-1,-1,-1
